,Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Maps,Latitude,Longitude,UPN
148,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-singgahsini-graha-ara-dharmahusada-tipe-a-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Singgahsini Graha Ara Dharmahusada Tipe A Gubeng Surabaya,Gubeng,3359500,Campur,Termasuk listrik,12.25,Yes,Yes,Yes,Yes,Yes,3.5,3.5,"https://maps.google.com/maps?z=7&q=-7.2654413,112.7639339",-7.2654413,112.7639339,7.968017059126144
149,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-singgahsini-kertajaya-utimami-tipe-b-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Singgahsini Kertajaya Utimami Tipe B Gubeng Surabaya,Gubeng,1615300,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2761460802111,112.75749899423",-7.2761460802111,112.75749899423,7.172754592880763
150,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-singgahsini-kertajaya-utimami-tipe-c-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Singgahsini Kertajaya Utimami Tipe C Gubeng Surabaya,Gubeng,1661800,Putri,Termasuk listrik,16.0,Yes,Yes,Yes,Yes,No,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2761460802111,112.75749899423",-7.2761460802111,112.75749899423,7.172754592880763
151,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-apik-habibie-tipe-a-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Singgahsini Habibie Tipe A Tambaksari Surabaya,Tambaksari,1550000,Campur,Tidak termasuk listrik,10.5,Yes,Yes,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.2534602,112.7734703",-7.2534602,112.7734703,8.977419397194234
152,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-singgahsini-graha-ara-dharmahusada-tipe-c-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Singgahsini Graha Ara Dharmahusada Tipe C Gubeng Surabaya,Gubeng,2525000,Campur,Termasuk listrik,7.5,Yes,Yes,Yes,Yes,Yes,3.0,2.5,"https://maps.google.com/maps?z=7&q=-7.2654413,112.7639339",-7.2654413,112.7639339,7.968017059126144
153,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-nadiva-home-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Nadiva Home Gubeng Surabaya,Gubeng,2200000,Putri,Termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.279597190691,112.75432169437",-7.279597190691,112.75432169437,7.020740017668985
154,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-puri-bidadari-tipe-basic-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Puri Bidadari Tipe Basic Gubeng Surabaya,Gubeng,1600000,Putri,Tidak termasuk listrik,7.26,No,Yes,Yes,Yes,Yes,2.2,3.3,"https://maps.google.com/maps?z=7&q=-7.2706066364351,112.75461640209",-7.2706066364351,112.75461640209,7.86577316736864
155,https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-dandelion-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Dandelion Tambaksari Surabaya,Tambaksari,800000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2596813,112.7714344",-7.2596813,112.7714344,8.346881314616164
156,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-ratu-i-superior-2-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Ratu I Superior 2 Tambaksari Surabaya,Tambaksari,1850000,Putri,Tidak termasuk listrik,8.4,Yes,Yes,Yes,Yes,Yes,2.0,4.2,"https://maps.google.com/maps?z=7&q=-7.259948,112.772387",-7.259948,112.772387,8.294685729467503
157,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-ummi-sri-genteng-surabaya?redirection_source=list%20kos%20result,Kost Griya Ummi Sri Genteng Surabaya,Genteng,1200000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.254091,112.738753",-7.254091,112.738753,10.335591593940395
158,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-lantai-1-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence Lantai 1 Tambaksari Surabaya,Tambaksari,1900000,Campur,Tidak termasuk listrik,11.2,Yes,Yes,Yes,Yes,Yes,3.2,3.5,"https://maps.google.com/maps?z=7&q=-7.2584658,112.7745411",-7.2584658,112.7745411,8.408572683892613
159,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-umah-utara-non-ac-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Umah Utara Non AC Gubeng Surabaya,Gubeng,1100000,Putri,Termasuk listrik,8.4,No,No,Yes,Yes,Yes,2.8,3.0,"https://maps.google.com/maps?z=7&q=-7.2718707725219,112.75332927704",-7.2718707725219,112.75332927704,7.812266857537592
160,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-sabaya-house-tipe-single-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Sabaya House Tipe Single Gubeng Surabaya,Gubeng,3250000,Campur,Termasuk listrik,15.0,No,Yes,Yes,Yes,Yes,3.0,5.0,"https://maps.google.com/maps?z=7&q=-7.2763107,112.7513294",-7.2763107,112.7513294,7.506872002470736
161,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-tipe-a-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Residence Tipe A Tambaksari Surabaya,Tambaksari,1600000,Campur,Tidak termasuk listrik,11.2,Yes,Yes,Yes,Yes,Yes,3.2,3.5,"https://maps.google.com/maps?z=7&q=-7.2584658,112.7745411",-7.2584658,112.7745411,8.408572683892613
162,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-pajajaran-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Pajajaran Tegalsari Surabaya,Tegalsari,2200000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2786991,112.7431007",-7.2786991,112.7431007,7.834415248470005
163,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-kencana-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Kencana Tambaksari Surabaya,Tambaksari,1000000,Campur,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.255041,112.759284",-7.255041,112.759284,9.2305389846906
164,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-lestari-ploso-baru-61-a-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Lestari 2 Tipe A Tambaksari Surabaya,Tambaksari,1300000,Campur,Tidak termasuk listrik,16.0,No,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2559233072024,112.76879757643",-7.2559233072024,112.76879757643,8.821901223119173
165,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-kalpom-97-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Kalpom 97 Tegalsari Surabaya,Tegalsari,450000,Putra,Tidak termasuk listrik,9.0,No,No,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.263507,112.737528",-7.263507,112.737528,9.544701140079173
166,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-kertajaya-58-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Kertajaya 58 Tipe A Gubeng Surabaya,Gubeng,1250000,Putri,Tidak termasuk listrik,16.0,No,Yes,Yes,Yes,No,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2749062144633,112.75139573961",-7.2749062144633,112.75139573961,7.634056463521826
167,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-timur-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Timur Gubeng Surabaya,Gubeng,1300000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,No,No,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.287861,112.751703",-7.287861,112.751703,6.444744833444375
168,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-airlangga-executive-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Airlangga Executive Gubeng Surabaya,Gubeng,1650000,Putra,Tidak termasuk listrik,15.6,Yes,Yes,Yes,Yes,Yes,5.2,3.0,"https://maps.google.com/maps?z=7&q=-7.280642,112.754259",-7.280642,112.754259,6.92693591224781
169,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-barat-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Barat Gubeng Surabaya,Gubeng,1900000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.287742,112.752343",-7.287742,112.752343,6.410711537586742
170,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-cika-indah-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Cika Indah Tambaksari Surabaya,Tambaksari,2000000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2633786097946,112.75953423232",-7.2633786097946,112.75953423232,8.357951547576734
171,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-7b-tipe-a-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost 7B Tipe A Gubeng Surabaya,Gubeng,750000,Putri,Termasuk listrik,6.0,No,No,Yes,Yes,Yes,3.0,2.0,"https://maps.google.com/maps?z=7&q=-7.27704,112.756917",-7.27704,112.756917,7.116957690814961
172,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-wira-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Wira Gubeng Surabaya,Gubeng,1900000,Campur,Tidak termasuk listrik,18.0,Yes,Yes,Yes,Yes,Yes,3.0,6.0,"https://maps.google.com/maps?z=7&q=-7.286964,112.752079",-7.286964,112.752079,6.496550741238415
173,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-yusup-i-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Yusup I Gubeng Surabaya,Gubeng,650000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2721375,112.7657969",-7.2721375,112.7657969,7.1982987337916144
174,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-98-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost 98 Tipe A Gubeng Surabaya,Gubeng,2300000,Campur,Termasuk listrik,6.0,Yes,Yes,Yes,Yes,Yes,2.0,3.0,"https://maps.google.com/maps?z=7&q=-7.276623,112.757538",-7.276623,112.757538,7.1241646182419585
175,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-v-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost V Gubeng Surabaya,Gubeng,1800000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2762501567276,112.75281429291",-7.2762501567276,112.75281429291,7.424097856825628
176,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-jojoran-kamar-ac-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Jojoran Tipe Ac Gubeng Surabaya,Gubeng,1900000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2723904,112.7677127",-7.2723904,112.7677127,7.100540213461601
177,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-pak-mulyono-tegalsari-surabaya-1?redirection_source=list%20kos%20result,Kost Pak Mulyono Tegalsari Surabaya,Tegalsari,1600000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.278062,112.739437",-7.278062,112.739437,8.152066203570827
178,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-yudha-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Yudha Gubeng Surabaya,Gubeng,1000000,Putri,Termasuk listrik,15.0,Yes,No,Yes,Yes,Yes,3.0,5.0,"https://maps.google.com/maps?z=7&q=-7.27219,112.76327",-7.27219,112.76327,7.295057069398789
179,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-rosse-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Rosse Wonokromo Surabaya,Wonokromo,750000,Putri,Tidak termasuk listrik,12.0,Yes,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.280625,112.7481",-7.280625,112.7481,7.322235864876516
180,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-griya-71-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya 71 Tambaksari Surabaya,Tambaksari,900000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.252588,112.764915",-7.252588,112.764915,9.292962359920406
181,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-7b-tipe-b-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost 7B Tipe B Gubeng Surabaya,Gubeng,900000,Putri,Termasuk listrik,6.0,No,No,Yes,Yes,Yes,3.0,2.0,"https://maps.google.com/maps?z=7&q=-7.27704,112.756917",-7.27704,112.756917,7.116957690814961
182,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-novan-43-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Novan 43 Gubeng Surabaya,Gubeng,650000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2764400576732,112.75689493865",-7.2764400576732,112.75689493865,7.17632132069625
183,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-muntini-tipe-g-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Muntini Tipe G Mulyorejo Surabaya,Mulyorejo,1750000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2821862692867,112.7635230124",-7.2821862692867,112.7635230124,6.270512693824931
184,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-klampis-ngasem-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Klampis Ngasem Sukolilo Surabaya,Sukolilo,600000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.282928,112.775137",-7.282928,112.775137,5.739891026115898
185,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-sumbawa-4-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Sumbawa 4 Gubeng Surabaya,Gubeng,1950000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.275845743938,112.74694561958",-7.275845743938,112.74694561958,7.824099484178406
186,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kos-081358238800-tambaksari-surabaya?redirection_source=list%20kos%20result,Kos 081358238800 Tambaksari Surabaya,Tambaksari,650000,Putra,Tidak termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2613105872271,112.76734951884",-7.2613105872271,112.76734951884,8.286695482143523
187,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-vip-226-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence VIP 226 Tambaksari Surabaya,Tambaksari,2200000,Campur,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2584659597527,112.77454085648",-7.2584659597527,112.77454085648,8.408560187646517
188,https://mamikos.com/room/kost-kost-putri-eksklusif-kost-putri-pandegiling-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost putri Pandegiling Tegalsari Surabaya,Tegalsari,1400000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2767362,112.7387776",-7.2767362,112.7387776,8.310623774564839
189,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-lestari-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Lestari 3 Tambaksari Surabaya,Tambaksari,2100000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2509430590015,112.77418579906",-7.2509430590015,112.77418579906,9.238636407464574
190,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-griya-lestari-gemini-exclusive-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Lestari Gemini Exclusive Tambaksari Surabaya,Tambaksari,2300000,Campur,Tidak termasuk listrik,18.0,Yes,Yes,Yes,Yes,Yes,4.0,4.5,"https://maps.google.com/maps?z=7&q=-7.253066,112.773939",-7.253066,112.773939,9.011054167057452
191,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-cokroaminoto-10c-tegalsari-surabaya-1?redirection_source=list%20kos%20result,Kost Cokroaminoto 10C Tegalsari Surabaya,Tegalsari,1600000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2781854,112.7393536",-7.2781854,112.7393536,8.14796076402762
192,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ayatul-muslimah-tipe-b-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Ayatul Muslimah Tipe B Gubeng Surabaya,Gubeng,800000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2740152393852,112.75198817253",-7.2740152393852,112.75198817253,7.6831993584929545
193,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-diaz-tambaksari-surabaya-1?redirection_source=list%20kos%20result,Kost Diaz Tambaksari Surabaya,Tambaksari,1500000,Putri,Tidak termasuk listrik,15.0,Yes,Yes,Yes,Yes,Yes,3.0,5.0,"https://maps.google.com/maps?z=7&q=-7.263947,112.763802",-7.263947,112.763802,8.129258037354687
194,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-kertajaya-standard-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Kertajaya Standard Gubeng Surabaya,Gubeng,1465000,Putra,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.280642,112.754259",-7.280642,112.754259,6.92693591224781
195,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-225-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Residence 225 Tambaksari Surabaya,Tambaksari,2000000,Campur,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2584658,112.7745411",-7.2584658,112.7745411,8.408572683892613
196,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-stayvie-coliving-duo-premium-suite-tegalsari-surabaya-2?redirection_source=list%20kos%20result,Kost Stayvie Coliving Duo Premium Suite Tegalsari Surabaya,Tegalsari,8250000,Campur,Termasuk listrik,26.25,Yes,Yes,Yes,Yes,Yes,3.5,7.5,"https://maps.google.com/maps?z=7&q=-7.286788,112.74527",-7.286788,112.74527,7.00162612231556
197,https://mamikos.com/room/kost-kost-putri-eksklusif-kost-putri-excecutive-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Excecutive Tegalsari Surabaya,Tegalsari,1650000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,No,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2881043,112.7371998",-7.2881043,112.7371998,7.539967984895122
198,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-ploso-timur-va-no-60-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Ploso Timur VA No 60 Tambaksari Surabaya,Tambaksari,2000000,Campur,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,Yes,4.0,5.0,"https://maps.google.com/maps?z=7&q=-7.255381,112.775073",-7.255381,112.775073,8.735684933820863
199,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-224-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence 224 Tambaksari Surabaya,Tambaksari,2200000,Campur,Tidak termasuk listrik,18.0,Yes,Yes,Yes,Yes,Yes,3.0,6.0,"https://maps.google.com/maps?z=7&q=-7.2584658,112.7745411",-7.2584658,112.7745411,8.408572683892613
200,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-miky-tipe-ac-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Miky Tipe AC Gubeng Surabaya,Gubeng,1400000,Putra,Termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2765215387899,112.75641918182",-7.2765215387899,112.75641918182,7.1941747481978044
201,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-wira-gubeng-2-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Wira Gubeng 2 Gubeng Surabaya,Gubeng,1800000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.287039,112.752291",-7.287039,112.752291,6.475516739343531
202,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-miky-non-ac-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Miky Non AC Gubeng Surabaya,Gubeng,800000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2765215387899,112.75641918182",-7.2765215387899,112.75641918182,7.1941747481978044
203,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-jojoran-free-listrik-tipe-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Jojoran Free Listrik Tipe B Gubeng Surabaya,Gubeng,1750000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2737089351145,112.76720467955",-7.2737089351145,112.76720467955,6.9808003638312615
204,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-stayvie-coliving-tipe-compact-duo-serenity-suite-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Stayvie Coliving Tipe Compact Duo Serenity Suite Tegalsari Surabaya,Tegalsari,7250000,Campur,Termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2867422,112.7450289",-7.2867422,112.7450289,7.023524509190214
205,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-umah-utara-ac-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Umah Utara AC Gubeng Surabaya,Gubeng,1700000,Putri,Termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2718654512514,112.75332391262",-7.2718654512514,112.75332391262,7.813074699732627
206,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-dhu-nyaman-tipe-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Dhu Nyaman Tipe B Gubeng Surabaya,Gubeng,2000000,Putri,Tidak termasuk listrik,8.74,Yes,No,Yes,Yes,No,3.8,2.3,"https://maps.google.com/maps?z=7&q=-7.267323391335,112.77281653136",-7.267323391335,112.77281653136,7.484834534417727
207,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-vip-airlangga-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Airlangga Tipe VIP Gubeng Surabaya,Gubeng,1900000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.274806,112.758996",-7.274806,112.758996,7.227807203037724
208,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-airlangga-executive-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Airlangga Tipe Executive B Gubeng Surabaya,Gubeng,1750000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.274867,112.75906",-7.274867,112.75906,7.218566394228314
209,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-muntini-tipe-b-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Muntini Tipe B Mulyorejo Surabaya,Mulyorejo,1800000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2821849389997,112.76348143816",-7.2821849389997,112.76348143816,6.2726711812803995
210,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-ameera-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Ameera Tipe A Gubeng Surabaya,Gubeng,1600000,Putri,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.275696,112.75201",-7.275696,112.75201,7.523586465840114
211,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-airlangga-executive-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Airlangga Executive A Gubeng Surabaya,Gubeng,1650000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.274619,112.75881",-7.274619,112.75881,7.255634795471732
212,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-fia-tipe-non-ac-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Fia Tipe Non AC Gubeng Surabaya,Gubeng,750000,Putri,Tidak termasuk listrik,12.0,No,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2746793967874,112.75289006531",-7.2746793967874,112.75289006531,7.568209143511675
213,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-fia-tipe-ac-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Fia Tipe AC Gubeng Surabaya,Gubeng,1000000,Putri,Tidak termasuk listrik,12.0,No,Yes,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2746793967874,112.75289006531",-7.2746793967874,112.75289006531,7.568209143511675
214,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-vip-223-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence VIP 223 Tambaksari Surabaya,Tambaksari,2200000,Campur,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,Yes,4.0,5.0,"https://maps.google.com/maps?z=7&q=-7.2584659597527,112.77454085648",-7.2584659597527,112.77454085648,8.408560187646517
