Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Maps
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-bu-nunung-nh-tipe-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Bu Nunung NH Tipe A Sukolilo Surabaya,Sukolilo,600000,Putra,Termasuk listrik,7.5,No,No,Yes,Yes,No,2.5,3.0,"https://maps.google.com/maps?z=7&q=-7.291265,112.796655"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-velovea-tipe-vip-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Velovea Tipe VIP Mulyorejo Surabaya,Mulyorejo,2500000,Putri,Tidak termasuk listrik,14.0,Yes,Yes,Yes,Yes,No,3.5,4.0,"https://maps.google.com/maps?z=7&q=-7.265028,112.795386"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-vip-tipe-b-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost VIP Tipe B Sukolilo Surabaya,Sukolilo,1350000,Campur,Tidak termasuk listrik,25.0,Yes,Yes,Yes,Yes,No,5.0,5.0,"https://maps.google.com/maps?z=7&q=-7.296269,112.777954"
https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-maha-cita-tipe-a-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Maha Cita Tipe A Sukolilo Surabaya,Sukolilo,1500000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.292718,112.799428"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-putri-jl-semolowaru-utara-1a-no25-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost Wisma Tipe B Sukolilo Surabaya,Sukolilo,650000,Putri,Tidak termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2974492325471,112.77348324676"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-bu-ria-tipe-e-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Bu Ria Tipe E Sukolilo Surabaya,Sukolilo,950000,Putri,Tidak termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2887575,112.8039412"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-bu-ria-tipe-i-mulyorejo-surabaya-1?redirection_source=list%20kos%20result,Kost Bu Ria Tipe I Mulyorejo Surabaya,Mulyorejo,1700000,Putri,Tidak termasuk listrik,12.0,No,Yes,No,No,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2790560392494,112.80804634094"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kosr-wisper-i-tipe-a-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kosr Wisper I Tipe A Mulyorejo Surabaya,Mulyorejo,1400000,Putri,Termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.274788,112.784692"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-hijau-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost Hijau Sukolilo Surabaya,Sukolilo,750000,Putra,Tidak termasuk listrik,12.0,Yes,No,No,No,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.285759,112.800981"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-minimalis-marina-emas-c12-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Minimalis Marina Emas C12 Sukolilo Surabaya,Sukolilo,2000000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.292622,112.806986"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-manyar-jaya-12-tipe-non-ac-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost Manyar Jaya 12 Tipe Non Ac Sukolilo Surabaya,Sukolilo,1000000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.295782,112.771518"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-merry-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Merry Mulyorejo Surabaya,Mulyorejo,1700000,Putri,Tidak termasuk listrik,16.0,No,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2650468565125,112.79865257442"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-keputih-74-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Keputih 74 Sukolilo Surabaya,Sukolilo,1800000,Putri,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2914091,112.8053443"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-ida-probolinggo-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Ida Probolinggo Sukolilo Surabaya,Sukolilo,800000,Campur,Tidak termasuk listrik,15.0,Yes,No,No,No,Yes,3.0,5.0,"https://maps.google.com/maps?z=7&q=-7.287112,112.773939"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-like-tipe-a-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Like Tipe A Mulyorejo Surabaya,Mulyorejo,1400000,Campur,Tidak termasuk listrik,15.0,Yes,No,Yes,Yes,Yes,3.0,5.0,"https://maps.google.com/maps?z=7&q=-7.267732,112.774976"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-wisma-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Wisma Tipe A Sukolilo Surabaya,Sukolilo,650000,Putri,Tidak termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.297385416016,112.77346204211"
https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-bani-ansor-i-tipe-b-keputih-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Bani Ansor I Tipe B Keputih Sukolilo Surabaya,Sukolilo,1250000,Putra,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2928730026767,112.80507747084"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-mykost-jalan-wisma-permai-tengah-tipe-a-mulyorejo-surabaya-1?redirection_source=list%20kos%20result,Kost Mykost Jalan Wisma Permai Tengah Tipe A Mulyorejo Surabaya,Mulyorejo,2000000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.274355798937,112.78815507889"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-upstanding-bumi-marina-emas-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Upstanding Bumi Marina Emas Sukolilo Surabaya,Sukolilo,1600000,Putra,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2886800183578,112.80277680606"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-bu-nurul-tipe-b-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost Bu Nurul Tipe B Sukolilo Surabaya,Sukolilo,900000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.288506,112.797721"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-biru-1b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Biru 1B Sukolilo Surabaya,Sukolilo,850000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2884562007531,112.79861703515"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-edukost-new-i-executive-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Edukost New I Executive Sukolilo Surabaya,Sukolilo,1400000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.29374,112.806816"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-aman-nyaman-tipe-c-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Aman Nyaman Tipe C Sukolilo Surabaya,Sukolilo,1500000,Putra,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.293874,112.804526"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-zakia-tipe-a-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Zakia Tipe A Sukolilo Surabaya,Sukolilo,1500000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2934267211006,112.79753744602"
https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-marina-120-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Marina 120 Sukolilo Surabaya,Sukolilo,1400000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.287094,112.803065"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-anggrek-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Anggrek Mulyorejo Surabaya,Mulyorejo,1300000,Putri,Termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.264849,112.798625"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-kamila-2-tipe-a-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Kamila 2 Tipe A Sukolilo Surabaya,Sukolilo,650000,Putri,Termasuk listrik,9.0,No,No,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.29979,112.778601"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-bang-haji-tipe-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Bang Haji Tipe A Sukolilo Surabaya,Sukolilo,600000,Putri,Tidak termasuk listrik,20.0,No,No,No,Yes,Yes,4.0,5.0,"https://maps.google.com/maps?z=7&q=-7.283341,112.786962"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-the-ritzy-zaza-house-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost The Ritzy Zaza House Sukolilo Surabaya,Sukolilo,2100000,Putra,Tidak termasuk listrik,8.1,Yes,Yes,Yes,Yes,Yes,3.0,2.7,"https://maps.google.com/maps?z=7&q=-7.292846,112.806979"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-bunda-wisma-permai-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Bunda Wisma Permai Mulyorejo Surabaya,Mulyorejo,2000000,Putri,Tidak termasuk listrik,10.8,Yes,Yes,Yes,Yes,Yes,3.0,3.6,"https://maps.google.com/maps?z=7&q=-7.275056,112.786322"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-gapura-tipe-1-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Gapura Tipe 1 Sukolilo Surabaya,Sukolilo,600000,Putri,Termasuk listrik,9.0,No,No,No,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.301775,112.774497"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-rachmat-tipe-a-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Rachmat Tipe A Mulyorejo Surabaya,Mulyorejo,1100000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.269837,112.795124"
https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-abhipraya-tipe-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Abhipraya Tipe A Sukolilo Surabaya,Sukolilo,1350000,Putra,Tidak termasuk listrik,10.0,Yes,Yes,Yes,Yes,Yes,4.0,2.5,"https://maps.google.com/maps?z=7&q=-7.297138,112.804279"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-manyar-jaya-12-tipe-ac-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Manyar Jaya 12 Tipe AC Sukolilo Surabaya,Sukolilo,1650000,Putri,Termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.295782,112.771518"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-syabab-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Syabab Sukolilo Surabaya,Sukolilo,1000000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.299782,112.774765"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-emk-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost EMK Sukolilo Surabaya,Sukolilo,1350000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2855062,112.7814814"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-56-tipe-e-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost 56 Tipe E Sukolilo Surabaya,Sukolilo,600000,Putra,Termasuk listrik,8.1,No,No,Yes,Yes,Yes,2.7,3.0,"https://maps.google.com/maps?z=7&q=-7.291861,112.795329"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-house-of-hanna-orchids-tipe-b-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost House of Hanna Orchids Tipe B Sukolilo Surabaya,Sukolilo,1250000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.295843,112.801836"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-like-tipe-b-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Like Tipe B Mulyorejo Surabaya,Mulyorejo,1500000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2680718,112.7750955"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-hj-maimunah-tipe-vvip-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Hj Maimunah Tipe VVIP Mulyorejo Surabaya,Mulyorejo,600000,Putra,Termasuk listrik,12.0,No,No,No,No,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.282772,112.802585"
https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-its-ibu-isni-tipe-b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost ITS Ibu Isni Tipe B Sukolilo Surabaya,Sukolilo,1000000,Putra,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.286627,112.795027"
https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-ibu-par-tipe-standart-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Ibu Par Tipe Standart Sukolilo Surabaya,Sukolilo,650000,Putra,Termasuk listrik,4.0,No,No,Yes,Yes,Yes,2.0,2.0,"https://maps.google.com/maps?z=7&q=-7.2888456250647,112.77327820659"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-rumahkoe-tipe-b-besar-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost RumahKoe Tipe B Besar Mulyorejo Surabaya,Mulyorejo,2500000,Putri,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,Yes,4.0,5.0,"https://maps.google.com/maps?z=7&q=-7.268031,112.789701"
https://mamikos.com/room/kost-surabaya-kost-putra-murah-kos-putra-sukolilo-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Semolowaru Utara 114 Sukolilo Surabaya,Sukolilo,600000,Putra,Tidak termasuk listrik,9.0,No,No,Yes,No,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.298827,112.779402"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-its-g-01-tipe-c-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Its G 01 Tipe C Sukolilo Surabaya,Sukolilo,750000,Putri,Termasuk listrik,6.25,No,No,Yes,Yes,Yes,2.5,2.5,"https://maps.google.com/maps?z=7&q=-7.288391,112.795318"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-its-g-01-tipe-d-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Its G 01 Tipe D Sukolilo Surabaya,Sukolilo,700000,Putri,Termasuk listrik,6.25,No,No,Yes,Yes,Yes,2.5,2.5,"https://maps.google.com/maps?z=7&q=-7.288391,112.795318"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kos-syaifullah-tipe-a-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Syaifullah Tipe A Sukolilo Surabaya,Sukolilo,800000,Putra,Termasuk listrik,16.0,No,No,No,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3313233822521,112.72364392884"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-singgahsini-cahaya-tipe-b-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Cahaya Tipe B Gayungan Surabaya,Gayungan,2065000,Putri,Termasuk listrik,12.25,No,Yes,Yes,Yes,No,3.5,3.5,"https://maps.google.com/maps?z=7&q=-7.3313233822521,112.72364392884"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-singgahsini-cahaya-tipe-a-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Cahaya Tipe A Gayungan Surabaya,Gayungan,1825000,Putri,Termasuk listrik,12.25,No,Yes,Yes,Yes,No,3.5,3.5,"https://maps.google.com/maps?z=7&q=-7.3313233822521,112.72364392884"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-singgahsini-demsey-tipe-a-margorejo-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Demsey Tipe A Margorejo Surabaya,Wonocolo,2350000,Campur,Tidak termasuk listrik,25.0,Yes,Yes,Yes,Yes,Yes,5.0,5.0,"https://maps.google.com/maps?z=7&q=-7.3166591,112.7432393"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-singgahsini-gakesa-1210-tipe-a-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Gakesa 1210 Tipe A Gayungan Surabaya,Gayungan,2071000,Campur,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,Yes,4.0,5.0,"https://maps.google.com/maps?z=7&q=-7.324555,112.72267"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-singgahsini-gakesa-1210-tipe-b-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Gakesa 1210 Tipe B Gayungan Surabaya,Gayungan,1885000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.324555,112.72267"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-apik-ibu-yuli-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Apik Ibu Yuli Wonokromo Surabaya,Wonokromo,1040000,Putra,Termasuk listrik,12.0,No,No,Yes,Yes,No,4.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3075152,112.730954"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-nita-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Nita Wonokromo Surabaya,Wonokromo,1600000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3071228030276,112.74104475975"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-ars-tipe-b-jambangan-surabaya?redirection_source=list%20kos%20result,Kost ARS Tipe B Jambangan Surabaya,Jambangan,1900000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.317921,112.715947"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-hesti-rahayuningtyas-tipe-a-gayungan-surabaya-2?redirection_source=list%20kos%20result,Kost Hesti Rahayuningtyas Tipe A Gayungan Surabaya,Gayungan,1600000,Putri,Termasuk listrik,33.0,Yes,Yes,Yes,Yes,Yes,5.5,6.0,"https://maps.google.com/maps?z=7&q=-7.308966,112.722829"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-decos-alazka-tipe-a-jambangan-surabaya-2?redirection_source=list%20kos%20result,Kost Decos Alazka Tipe A Jambangan Surabaya,Jambangan,1600000,Putri,Tidak termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.31815,112.722769"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ketintang-baru-standard-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Ketintang Baru Standard Gayungan Surabaya,Gayungan,1500000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.313984,112.731939"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-kedurus-iv-a-karang-pilang-surabaya?redirection_source=list%20kos%20result,Kost Kedurus IV A Karang Pilang Surabaya,Karang Pilang,700000,Putra,Tidak termasuk listrik,16.0,Yes,No,No,Yes,No,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3204497,112.7080131"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ketintang-baru-executive-b-gayungan-surabaya-2?redirection_source=list%20kos%20result,Kost Ketintang Baru Executive B Gayungan Surabaya,Gayungan,1800000,Putri,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.313984,112.731939"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ketintang-baru-tipe-asrama-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Ketintang Baru Tipe Asrama Gayungan Surabaya,Gayungan,650000,Putri,Tidak termasuk listrik,11.55,Yes,Yes,Yes,Yes,Yes,3.3,3.5,"https://maps.google.com/maps?z=7&q=-7.313984,112.731939"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-executive-ketintang-baru-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Ketintang Baru Executive Gayungan Surabaya,Gayungan,1700000,Putri,Tidak termasuk listrik,13.69,Yes,Yes,Yes,Yes,Yes,3.7,3.7,"https://maps.google.com/maps?z=7&q=-7.313984,112.731939"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-pak-irwan-2-tipe-a-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Pak Irwan 2 Tipe A Gayungan Surabaya,Gayungan,650000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3121047551606,112.73029346019"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-eksekutif-chris-kencana-1-tipe-e-dukuhpakis-surabaya-1?redirection_source=list%20kos%20result,Kost Eksekutif Chris Kencana 1 Tipe E Dukuhpakis Surabaya,Dukuh Pakis,1000000,Campur,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2967842687181,112.72023517638"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-rumah-dinda-executive-wonokromo-surabaya-1?redirection_source=list%20kos%20result,Kost Rumah Dinda Executive Wonokromo Surabaya,Wonokromo,1200000,Putri,Tidak termasuk listrik,10.0,No,Yes,Yes,Yes,Yes,2.5,4.0,"https://maps.google.com/maps?z=7&q=-7.3052523,112.7388744"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-moms-house-tipe-a-wonocolo-surabaya-2?redirection_source=list%20kos%20result,Kost Moms House Tipe A Wonocolo Surabaya,Wonocolo,2000000,Putri,Termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3223348587718,112.74459600449"
https://mamikos.com/room/kost-surabaya-kost-campur-murah-kost-kebonsari-jambangan-surabaya-2?redirection_source=list%20kos%20result,Kost Kebonsari Jambangan Surabaya,Jambangan,450000,Campur,Termasuk listrik,10.5,Yes,No,No,Yes,No,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.3311627610275,112.71587323397"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-setail-22-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Setail 22 Wonokromo Surabaya,Wonokromo,1500000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2942109049399,112.73709855974"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ketintang-baru-tipe-twin-bed-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Ketintang Baru Tipe Twin Bed Gayungan Surabaya,Gayungan,1800000,Putri,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.314047,112.731881"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-kedurus-iv-c-no-24-karang-pilang-surabaya-1?redirection_source=list%20kos%20result,Kost Kedurus IV C No 24 Karang Pilang Surabaya,Karang Pilang,500000,Campur,Tidak termasuk listrik,15.0,Yes,No,No,No,No,3.0,5.0,"https://maps.google.com/maps?z=7&q=-7.3197011,112.7085394"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-eksekutif-chris-kencana-1-tipe-a-dukuh-pakis-surabaya-1?redirection_source=list%20kos%20result,Kost Eksekutif Chris Kencana 1 Tipe A Dukuh Pakis Surabaya,Dukuh Pakis,2400000,Campur,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2967895896927,112.72023886442"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-eksekutif-chris-kencana-1-tipe-f-dukuhpakis-surabaya-1?redirection_source=list%20kos%20result,Kost Eksekutif Chris Kencana 1 Tipe F Dukuhpakis Surabaya,Dukuh Pakis,1900000,Campur,Termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.296788259449,112.7202335"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-eksklusif-taman-gayung-gayungan-surabaya-1?redirection_source=list%20kos%20result,Kost Eksklusif Taman Gayung Gayungan Surabaya,Gayungan,1600000,Campur,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3282464168375,112.71940268576"
